timestamp,house_id,season,festival,temperature_c,ac,fridge,lights,fans,washing_machine,tv,geyser,other_appliances,kwh
2024-09-07,H004,monsoon,no,13.47,0.0,0.544,0.252,0.1,0.134,0.216,0.188,0.204,4.875
2024-09-08,H004,monsoon,no,14.89,0.0,0.636,0.313,0.1,0.236,0.217,0.345,0.322,4.592
2024-09-09,H004,monsoon,no,17.66,0.0,0.653,0.158,0.344,0.163,0.206,0.154,0.361,5.082
2024-09-10,H004,monsoon,no,12.23,0.0,0.639,0.299,0.1,0.154,0.208,0.329,0.339,4.912
2024-09-11,H003,monsoon,no,13.72,0.0,0.597,0.322,0.1,0.106,0.203,0.302,0.41,4.496
2024-09-12,H001,monsoon,no,15.76,0.0,0.475,0.28,0.151,0.131,0.215,0.22,0.205,4.496
2024-09-13,H003,monsoon,no,15.08,0.0,0.579,0.337,0.1,0.293,0.252,0.293,0.332,4.613
2024-09-14,H004,monsoon,no,13.45,0.0,0.476,0.316,0.188,0.089,0.285,0.237,0.549,5.013
2024-09-15,H002,monsoon,no,13.94,0.0,0.461,0.262,0.112,0.238,0.147,0.162,0.45,4.383
2024-09-16,H002,monsoon,no,11.46,0.0,0.564,0.164,0.1,0.184,0.188,0.163,0.412,4.511
2024-09-17,H003,monsoon,no,13.73,0.0,0.581,0.309,0.1,0.2,0.17,0.302,0.389,4.295
2024-09-18,H001,monsoon,no,13.67,0.0,0.604,0.233,0.1,0.121,0.16,0.298,0.313,4.267
2024-09-19,H004,monsoon,no,14.67,0.0,0.58,0.26,0.1,0.152,0.087,0.269,0.175,4.292
2024-09-20,H005,monsoon,no,13.1,0.0,0.582,0.334,0.1,0.18,0.202,0.219,0.396,4.827
2024-09-21,H003,monsoon,no,15.15,0.0,0.491,0.399,0.13,0.138,0.234,0.235,0.105,4.227
2024-09-22,H001,monsoon,no,16.23,0.0,0.544,0.297,0.118,0.207,0.189,0.224,0.317,4.958
2024-09-23,H002,monsoon,no,14.52,0.0,0.46,0.339,0.113,0.217,0.199,0.11,0.35,3.82
2024-09-24,H001,monsoon,no,14.91,0.0,0.43,0.199,0.122,0.354,0.229,0.255,0.305,3.629
2024-09-25,H003,monsoon,no,14.31,0.0,0.594,0.317,0.1,0.202,0.299,0.292,0.567,4.626
2024-09-26,H002,monsoon,no,14.21,0.0,0.505,0.296,0.109,0.027,0.171,0.255,0.532,4.563
2024-09-27,H004,monsoon,no,12.76,0.0,0.602,0.386,0.1,0.273,0.118,0.392,0.453,4.888
2024-09-28,H005,monsoon,no,14.84,0.0,0.617,0.262,0.1,0.164,0.194,0.17,0.257,4.346
2024-09-29,H003,monsoon,no,14.01,0.0,0.513,0.283,0.1,0.341,0.332,0.197,0.542,5.181
2024-09-30,H005,monsoon,no,18.39,0.0,0.585,0.374,0.316,0.298,0.119,0.261,0.412,4.922
2024-10-01,H003,post_monsoon,yes,16.15,0.0,0.51,0.294,0.113,0.14,0.246,0.27,0.256,4.74
2024-10-02,H001,post_monsoon,yes,13.77,0.0,0.439,0.222,0.151,0.238,0.281,0.098,0.353,3.853
2024-10-03,H005,post_monsoon,yes,11.47,0.0,0.557,0.479,0.1,0.132,0.034,0.298,0.446,4.705
2024-10-04,H002,post_monsoon,yes,10.78,0.0,0.522,0.224,0.1,0.18,0.229,0.27,0.29,4.56
2024-10-05,H005,post_monsoon,yes,15.38,0.0,0.524,0.295,0.1,0.234,0.242,0.08,0.364,4.351
2024-10-06,H004,post_monsoon,yes,13.53,0.0,0.669,0.324,0.115,0.269,0.181,0.241,0.382,4.817
2024-10-07,H005,post_monsoon,yes,13.96,0.0,0.458,0.319,0.1,0.252,0.155,0.185,0.24,4.245
2024-10-08,H004,post_monsoon,yes,9.51,0.0,0.573,0.287,0.1,0.186,0.159,0.214,0.323,4.528
2024-10-09,H003,post_monsoon,yes,14.85,0.0,0.49,0.287,0.1,0.379,0.177,0.143,0.247,4.532
2024-10-10,H002,post_monsoon,yes,13.91,0.0,0.604,0.284,0.1,0.151,0.179,0.283,0.437,4.561
2024-10-11,H002,post_monsoon,yes,10.78,0.0,0.568,0.222,0.1,0.051,0.166,0.391,0.259,4.26
2024-10-12,H002,post_monsoon,yes,12.06,0.0,0.573,0.451,0.1,0.067,0.176,0.271,0.379,4.912
2024-10-13,H002,post_monsoon,yes,13.53,0.0,0.493,0.285,0.134,0.298,0.283,0.077,0.211,4.903
2024-10-14,H003,post_monsoon,yes,13.1,0.0,0.504,0.342,0.1,0.174,0.115,0.273,0.237,4.864
2024-10-15,H005,post_monsoon,yes,12.42,0.0,0.606,0.277,0.1,0.193,0.078,0.234,0.232,3.631
2024-10-16,H001,post_monsoon,yes,12.79,0.0,0.656,0.275,0.1,0.137,0.284,0.162,0.321,4.84
2024-10-17,H004,post_monsoon,yes,12.5,0.0,0.579,0.268,0.1,0.144,0.187,0.278,0.368,4.589
2024-10-18,H004,post_monsoon,yes,13.31,0.0,0.496,0.192,0.1,0.117,0.173,0.32,0.386,4.648
2024-10-19,H003,post_monsoon,yes,15.94,0.0,0.57,0.289,0.207,0.218,0.192,0.197,0.173,5.326
2024-10-20,H002,post_monsoon,yes,7.87,0.0,0.696,0.272,0.1,0.172,0.215,0.119,0.333,4.668
2024-10-21,H003,post_monsoon,yes,12.53,0.0,0.556,0.382,0.1,0.215,0.163,0.089,0.275,4.749
2024-10-22,H005,post_monsoon,yes,13.35,0.0,0.638,0.216,0.1,0.207,0.235,0.197,0.403,4.269
2024-10-23,H005,post_monsoon,yes,13.59,0.0,0.506,0.26,0.1,0.146,0.133,0.238,0.323,4.401
2024-10-24,H004,post_monsoon,yes,12.26,0.0,0.547,0.237,0.1,0.063,0.179,0.209,0.342,4.216
2024-10-25,H003,post_monsoon,yes,9.49,0.0,0.587,0.401,0.1,0.056,0.045,0.195,0.276,4.292
2024-10-26,H004,post_monsoon,yes,13.66,0.0,0.574,0.239,0.1,0.422,0.282,0.295,0.522,5.278
2024-10-27,H004,post_monsoon,yes,16.45,0.0,0.504,0.339,0.201,0.298,0.188,0.287,0.222,5.318
2024-10-28,H004,post_monsoon,yes,9.93,0.0,0.501,0.368,0.1,0.287,0.247,0.266,0.31,5.389
2024-10-29,H001,post_monsoon,yes,14.73,0.0,0.609,0.29,0.1,0.126,0.233,0.315,0.361,4.431
2024-10-30,H001,post_monsoon,yes,12.34,0.0,0.621,0.204,0.1,0.181,0.238,0.197,0.325,4.629
2024-10-31,H002,post_monsoon,yes,12.88,0.0,0.641,0.205,0.1,0.115,0.199,0.162,0.274,4.645
2024-11-01,H002,post_monsoon,yes,12.1,0.0,0.658,0.36,0.1,0.075,0.227,0.208,0.169,4.377
2024-11-02,H004,post_monsoon,yes,13.54,0.0,0.558,0.212,0.1,0.133,0.133,0.203,0.281,5.085
2024-11-03,H003,post_monsoon,yes,16.81,0.0,0.531,0.327,0.128,0.286,0.118,0.086,0.254,4.579
2024-11-04,H005,post_monsoon,yes,15.37,0.0,0.631,0.308,0.1,0.247,0.193,0.206,0.518,4.894
2024-11-05,H004,post_monsoon,yes,17.67,0.0,0.593,0.326,0.235,0.102,0.152,0.338,0.576,4.725
2024-11-06,H001,post_monsoon,yes,16.56,0.0,0.491,0.333,0.14,0.155,0.3,0.314,0.345,4.859
2024-11-07,H005,post_monsoon,yes,15.08,0.0,0.488,0.235,0.1,0.24,0.226,0.292,0.21,4.519
2024-11-08,H004,post_monsoon,yes,17.69,0.0,0.58,0.232,0.177,0.134,0.15,0.261,0.424,4.876
2024-11-09,H002,post_monsoon,yes,15.08,0.0,0.539,0.35,0.184,0.186,0.181,0.366,0.252,4.963
2024-11-10,H001,post_monsoon,yes,15.86,0.0,0.548,0.256,0.1,0.212,0.209,0.165,0.295,4.567
2024-11-11,H004,post_monsoon,yes,13.61,0.0,0.614,0.107,0.1,0.211,0.195,0.173,0.287,4.525
2024-11-12,H001,post_monsoon,yes,14.34,0.0,0.596,0.345,0.164,0.2,0.219,0.34,0.3,5.443
2024-11-13,H002,post_monsoon,yes,12.81,0.0,0.63,0.227,0.1,0.128,0.205,0.252,0.315,4.776
2024-11-14,H003,post_monsoon,yes,16.18,0.0,0.434,0.333,0.191,0.136,0.103,0.196,0.219,4.883
2024-11-15,H001,post_monsoon,yes,11.85,0.0,0.565,0.397,0.1,0.089,0.049,0.294,0.28,4.642
2024-11-16,H002,post_monsoon,yes,15.77,0.0,0.592,0.301,0.118,0.055,0.174,0.215,0.452,5.084
2024-11-17,H002,post_monsoon,yes,13.82,0.0,0.458,0.37,0.1,0.171,0.239,0.183,0.347,5.108
2024-11-18,H001,post_monsoon,yes,16.55,0.0,0.511,0.311,0.218,0.245,0.175,0.181,0.363,5.225
2024-11-19,H005,post_monsoon,yes,15.71,0.0,0.5,0.411,0.211,0.07,0.287,0.276,0.127,5.02
2024-11-20,H002,post_monsoon,yes,17.85,0.0,0.551,0.226,0.291,0.202,0.197,0.266,0.445,4.547
2024-11-21,H003,post_monsoon,yes,15.67,0.0,0.648,0.299,0.1,0.243,0.295,0.371,0.281,5.354
2024-11-22,H005,post_monsoon,yes,11.06,0.0,0.671,0.347,0.1,0.033,0.281,0.227,0.462,4.903
2024-11-23,H003,post_monsoon,yes,14.07,0.0,0.501,0.287,0.1,0.158,0.274,0.225,0.365,4.872
2024-11-24,H002,post_monsoon,yes,11.86,0.0,0.582,0.381,0.1,0.312,0.116,0.365,0.294,4.691
2024-11-25,H004,post_monsoon,yes,13.17,0.0,0.584,0.27,0.1,0.224,0.201,0.329,0.182,4.117
2024-11-26,H004,post_monsoon,yes,17.23,0.0,0.573,0.445,0.246,0.03,0.286,0.262,0.567,4.997
2024-11-27,H001,post_monsoon,yes,15.48,0.0,0.574,0.449,0.152,0.233,0.219,0.125,0.43,4.367
2024-11-28,H005,post_monsoon,yes,12.81,0.0,0.568,0.32,0.1,0.12,0.239,0.185,0.436,4.509
2024-11-29,H001,post_monsoon,yes,12.18,0.0,0.651,0.339,0.1,0.235,0.103,0.166,0.532,5.072
2024-11-30,H004,post_monsoon,yes,14.27,0.0,0.616,0.383,0.1,0.125,0.334,0.253,0.372,5.067
2024-12-01,H001,winter,no,15.07,0.0,0.486,0.217,0.1,0.176,0.145,0.409,0.485,4.889
2024-12-02,H001,winter,no,16.16,0.0,0.598,0.208,0.1,0.137,0.06,0.578,0.302,4.185
2024-12-03,H001,winter,no,18.12,0.0,0.604,0.388,0.248,0.18,0.175,0.324,0.424,4.986
2024-12-04,H004,winter,no,19.81,0.0,0.569,0.319,0.276,0.135,0.029,0.357,0.287,4.645
2024-12-05,H003,winter,no,18.72,0.0,0.618,0.284,0.129,0.162,0.124,0.47,0.3,4.152
2024-12-06,H004,winter,no,12.92,0.0,0.561,0.301,0.1,0.086,0.379,0.492,0.36,4.59
2024-12-07,H002,winter,no,18.11,0.0,0.562,0.133,0.176,0.219,0.173,0.243,0.223,4.097
2024-12-08,H001,winter,no,17.64,0.0,0.557,0.287,0.323,0.194,0.1,0.311,0.383,5.197
2024-12-09,H004,winter,no,18.33,0.0,0.429,0.247,0.111,0.051,0.202,0.429,0.319,4.295
2024-12-10,H005,winter,no,20.73,0.0,0.545,0.364,0.305,0.259,0.137,0.558,0.151,4.975
2024-12-11,H005,winter,no,13.37,0.0,0.51,0.37,0.1,0.166,0.261,0.601,0.304,4.895
2024-12-12,H001,winter,no,16.32,0.0,0.479,0.34,0.1,0.193,0.138,0.417,0.315,4.606
2024-12-13,H005,winter,no,18.68,0.0,0.636,0.328,0.198,0.241,0.219,0.436,0.435,5.235
2024-12-14,H003,winter,no,14.34,0.0,0.58,0.195,0.205,0.206,0.12,0.383,0.379,4.777
2024-12-15,H001,winter,no,20.45,0.0,0.548,0.341,0.32,0.273,0.382,0.501,0.495,5.686
2024-12-16,H001,winter,no,18.24,0.0,0.516,0.344,0.156,0.157,0.235,0.572,0.402,4.978
2024-12-17,H003,winter,no,19.19,0.0,0.568,0.387,0.111,0.263,0.19,0.55,0.295,4.947
2024-12-18,H004,winter,no,16.36,0.0,0.609,0.448,0.1,0.19,0.179,0.448,0.344,5.624
2024-12-19,H001,winter,no,19.13,0.0,0.5,0.182,0.212,0.221,0.161,0.383,0.315,4.362
2024-12-20,H003,winter,no,19.64,0.0,0.55,0.273,0.225,0.212,0.147,0.451,0.399,4.934
2024-12-21,H002,winter,no,17.97,0.0,0.602,0.248,0.191,0.279,0.145,0.56,0.356,5.559
2024-12-22,H005,winter,no,17.97,0.0,0.434,0.312,0.1,0.238,0.317,0.418,0.287,5.495
2024-12-23,H004,winter,no,18.04,0.0,0.547,0.301,0.204,0.145,0.161,0.305,0.351,4.207
2024-12-24,H002,winter,no,15.77,0.0,0.524,0.284,0.203,0.129,0.051,0.421,0.396,4.975
2024-12-25,H003,winter,no,17.2,0.0,0.542,0.372,0.308,0.176,0.118,0.428,0.249,4.711
2024-12-26,H005,winter,no,17.19,0.0,0.52,0.223,0.1,0.119,0.265,0.304,0.382,5.239
2024-12-27,H004,winter,no,18.27,0.0,0.558,0.227,0.157,0.096,0.182,0.469,0.192,4.538
2024-12-28,H002,winter,no,19.5,0.0,0.665,0.228,0.202,0.01,0.191,0.49,0.461,4.717
2024-12-29,H005,winter,no,15.38,0.0,0.531,0.275,0.117,0.056,0.282,0.599,0.403,5.131
2024-12-30,H004,winter,no,17.25,0.0,0.568,0.214,0.1,0.339,0.146,0.343,0.513,5.238
2024-12-31,H001,winter,no,20.46,0.0,0.67,0.297,0.443,0.127,0.244,0.508,0.238,5.23
2025-01-01,H004,winter,no,20.51,0.0,0.517,0.288,0.314,0.332,0.153,0.527,0.463,5.249
2025-01-02,H005,winter,no,20.36,0.0,0.659,0.245,0.294,0.212,0.24,0.492,0.444,5.497
2025-01-03,H005,winter,no,22.4,0.0,0.55,0.361,0.514,0.176,0.173,0.369,0.332,4.948
2025-01-04,H001,winter,no,23.69,0.0,0.657,0.296,0.436,0.06,0.183,0.365,0.312,5.142
2025-01-05,H005,winter,no,22.02,0.0,0.595,0.374,0.403,0.18,0.257,0.458,0.241,5.178
2025-01-06,H005,winter,no,24.66,0.0,0.568,0.286,0.416,0.331,0.252,0.457,0.215,5.827
2025-01-07,H001,winter,no,23.71,0.0,0.546,0.298,0.329,0.305,0.188,0.405,0.275,4.54
2025-01-08,H004,winter,no,23.68,0.0,0.513,0.261,0.389,0.202,0.167,0.553,0.224,5.016
2025-01-09,H004,winter,no,23.11,0.0,0.555,0.3,0.589,0.088,0.312,0.418,0.51,5.56
2025-01-10,H001,winter,no,26.66,0.027,0.604,0.35,0.607,0.103,0.241,0.299,0.2,5.113
2025-01-11,H005,winter,no,21.59,0.0,0.549,0.271,0.376,0.112,0.173,0.432,0.365,4.751
2025-01-12,H002,winter,no,17.99,0.0,0.531,0.336,0.132,0.282,0.154,0.488,0.394,4.925
2025-01-13,H002,winter,no,25.21,0.0,0.535,0.243,0.571,0.311,0.272,0.477,0.386,5.694
2025-01-14,H002,winter,no,21.08,0.0,0.61,0.353,0.225,0.196,0.208,0.477,0.395,4.811
2025-01-15,H003,winter,no,22.22,0.0,0.624,0.259,0.253,0.156,0.189,0.57,0.445,4.418
2025-01-16,H004,winter,no,24.62,0.024,0.51,0.36,0.43,0.304,0.208,0.361,0.305,5.351
2025-01-17,H005,winter,no,18.8,0.0,0.51,0.304,0.398,0.102,0.224,0.416,0.359,4.564
2025-01-18,H002,winter,no,19.5,0.0,0.573,0.406,0.422,0.184,0.196,0.574,0.321,5.943
2025-01-19,H005,winter,no,18.8,0.0,0.642,0.219,0.206,0.217,0.284,0.293,0.48,5.166
2025-01-20,H005,winter,no,20.41,0.0,0.619,0.197,0.253,0.111,0.288,0.446,0.56,4.966
2025-01-21,H001,winter,no,22.88,0.0,0.475,0.257,0.274,0.129,0.237,0.548,0.231,4.765
2025-01-22,H002,winter,no,23.05,0.0,0.534,0.203,0.418,0.123,0.296,0.547,0.147,4.516
2025-01-23,H001,winter,no,22.55,0.0,0.494,0.203,0.405,0.293,0.201,0.503,0.407,4.876
2025-01-24,H005,winter,no,19.17,0.0,0.534,0.344,0.32,0.333,0.248,0.505,0.457,5.344
2025-01-25,H003,winter,no,17.38,0.0,0.646,0.3,0.258,0.189,0.27,0.367,0.546,5.114
2025-01-26,H002,winter,no,22.11,0.0,0.465,0.266,0.359,0.159,0.271,0.56,0.424,5.738
2025-01-27,H005,winter,no,21.06,0.0,0.453,0.273,0.377,0.132,0.264,0.354,0.49,4.756
2025-01-28,H004,winter,no,22.92,0.0,0.5,0.258,0.351,0.18,0.244,0.359,0.516,4.447
2025-01-29,H005,winter,no,23.4,0.0,0.567,0.416,0.469,0.136,0.337,0.481,0.496,5.375
2025-01-30,H005,winter,no,22.28,0.0,0.587,0.249,0.34,0.172,0.162,0.411,0.438,4.971
2025-01-31,H005,winter,no,23.52,0.0,0.576,0.207,0.468,0.213,0.189,0.467,0.222,4.829
2025-02-01,H002,winter,no,26.96,0.251,0.621,0.356,0.599,0.148,0.185,0.484,0.349,7.166
2025-02-02,H002,winter,no,27.56,0.251,0.444,0.285,0.598,0.165,0.174,0.592,0.38,7.122
2025-02-03,H001,winter,no,25.09,0.076,0.621,0.443,0.557,0.165,0.061,0.485,0.34,6.555
2025-02-04,H002,winter,no,26.14,0.098,0.531,0.263,0.41,0.155,0.296,0.401,0.346,5.883
2025-02-05,H003,winter,no,26.89,0.124,0.594,0.359,0.481,0.145,0.128,0.504,0.507,5.411
2025-02-06,H003,winter,no,28.14,0.474,0.471,0.376,0.594,0.241,0.212,0.383,0.274,7.425
2025-02-07,H004,winter,no,25.71,0.046,0.55,0.264,0.403,0.038,0.1,0.523,0.43,5.015
2025-02-08,H004,winter,no,27.54,0.285,0.564,0.248,0.559,0.306,0.243,0.455,0.382,7.439
2025-02-09,H005,winter,no,25.97,0.124,0.619,0.352,0.499,0.191,0.145,0.482,0.264,5.864
2025-02-10,H003,winter,no,26.26,0.25,0.455,0.34,0.645,0.229,0.12,0.308,0.242,5.97
2025-02-11,H002,winter,no,28.16,0.396,0.552,0.201,0.628,0.238,0.214,0.27,0.18,6.413
2025-02-12,H003,winter,no,22.51,0.0,0.485,0.221,0.473,0.123,0.151,0.33,0.399,4.477
2025-02-13,H005,winter,no,23.91,0.0,0.58,0.122,0.47,0.107,0.16,0.59,0.344,4.825
2025-02-14,H005,winter,no,23.54,0.0,0.597,0.342,0.389,0.097,0.212,0.358,0.267,4.704
2025-02-15,H005,winter,no,21.83,0.0,0.627,0.282,0.374,0.16,0.256,0.509,0.162,4.966
2025-02-16,H003,winter,no,25.14,0.018,0.518,0.289,0.554,0.236,0.143,0.399,0.393,5.931
2025-02-17,H004,winter,no,28.0,0.196,0.606,0.182,0.705,0.133,0.131,0.431,0.333,6.301
2025-02-18,H003,winter,no,25.93,0.145,0.632,0.223,0.517,0.229,0.202,0.446,0.279,5.414
2025-02-19,H001,winter,no,26.9,0.393,0.451,0.267,0.434,0.0,0.238,0.582,0.254,6.784
2025-02-20,H004,winter,no,28.68,0.586,0.587,0.253,0.5,0.149,0.302,0.497,0.326,7.665
2025-02-21,H001,winter,no,29.16,0.666,0.608,0.308,0.63,0.273,0.125,0.481,0.397,9.335
2025-02-22,H004,winter,no,26.36,0.089,0.534,0.341,0.357,0.166,0.178,0.554,0.317,6.451
2025-02-23,H005,winter,no,29.21,0.599,0.477,0.459,0.802,0.114,0.282,0.399,0.231,8.74
2025-02-24,H001,winter,no,26.68,0.153,0.607,0.299,0.605,0.127,0.338,0.535,0.344,6.04
2025-02-25,H004,winter,no,24.83,0.0,0.478,0.378,0.432,0.0,0.13,0.522,0.455,4.718
2025-02-26,H005,winter,no,25.31,0.0,0.539,0.242,0.414,0.099,0.148,0.521,0.354,4.757
2025-02-27,H004,winter,no,23.54,0.0,0.548,0.183,0.514,0.265,0.227,0.438,0.357,5.148
2025-02-28,H004,winter,no,24.72,0.0,0.593,0.275,0.39,0.133,0.16,0.415,0.317,5.339
2025-03-01,H005,summer,no,29.08,0.582,0.512,0.188,0.572,0.143,0.147,0.18,0.261,8.06
2025-03-02,H004,summer,no,31.4,0.864,0.509,0.301,0.685,0.0,0.217,0.185,0.258,9.622
2025-03-03,H001,summer,no,33.24,1.052,0.556,0.245,0.829,0.05,0.308,0.177,0.184,10.193
2025-03-04,H004,summer,no,27.03,0.146,0.61,0.163,0.621,0.275,0.108,0.279,0.468,5.445
2025-03-05,H004,summer,no,30.58,0.673,0.687,0.422,0.809,0.229,0.305,0.232,0.396,8.852
2025-03-06,H002,summer,no,27.71,0.279,0.46,0.262,0.682,0.076,0.16,0.285,0.358,6.207
2025-03-07,H004,summer,no,30.74,0.788,0.569,0.185,0.72,0.13,0.224,0.289,0.38,8.588
2025-03-08,H005,summer,no,29.53,0.661,0.485,0.363,0.753,0.178,0.311,0.165,0.384,8.947
2025-03-09,H005,summer,no,26.13,0.226,0.611,0.249,0.482,0.084,0.223,0.163,0.277,6.315
2025-03-10,H005,summer,no,31.65,0.771,0.494,0.376,0.61,0.02,0.179,0.232,0.317,8.741
2025-03-11,H004,summer,no,28.58,0.229,0.51,0.249,0.58,0.167,0.25,0.188,0.303,6.072
2025-03-12,H001,summer,no,28.73,0.324,0.515,0.262,0.575,0.226,0.188,0.18,0.601,6.028
2025-03-13,H003,summer,no,27.65,0.446,0.545,0.324,0.546,0.227,0.236,0.386,0.452,8.047
2025-03-14,H002,summer,no,28.49,0.404,0.569,0.342,0.553,0.25,0.186,0.127,0.367,6.379
2025-03-15,H001,summer,no,30.65,0.646,0.579,0.354,0.679,0.056,0.26,0.412,0.487,8.979
2025-03-16,H002,summer,no,29.42,0.683,0.55,0.294,0.716,0.185,0.102,0.273,0.474,9.146
2025-03-17,H005,summer,no,30.45,0.783,0.47,0.337,0.845,0.159,0.129,0.329,0.212,9.117
2025-03-18,H003,summer,no,30.52,0.692,0.594,0.352,0.573,0.173,0.101,0.319,0.328,8.029
2025-03-19,H004,summer,no,32.44,0.906,0.547,0.314,0.684,0.163,0.196,0.299,0.348,9.284
2025-03-20,H003,summer,no,29.11,0.503,0.62,0.29,0.591,0.127,0.093,0.383,0.411,7.725
2025-03-21,H002,summer,no,26.84,0.248,0.508,0.199,0.625,0.0,0.152,0.163,0.328,5.803
2025-03-22,H003,summer,no,31.93,0.994,0.454,0.342,0.751,0.273,0.122,0.237,0.34,10.025
2025-03-23,H005,summer,no,29.13,0.55,0.548,0.303,0.597,0.206,0.304,0.182,0.304,8.231
2025-03-24,H002,summer,no,32.02,0.936,0.628,0.271,0.828,0.061,0.131,0.114,0.455,9.127
2025-03-25,H002,summer,no,30.56,0.789,0.56,0.389,0.789,0.218,0.11,0.197,0.206,9.203
2025-03-26,H005,summer,no,29.53,0.473,0.538,0.2,0.67,0.144,0.217,0.4,0.307,7.148
2025-03-27,H002,summer,no,30.49,0.747,0.498,0.415,0.644,0.146,0.318,0.236,0.166,8.746
2025-03-28,H005,summer,no,33.7,1.063,0.655,0.298,0.859,0.119,0.192,0.409,0.247,10.755
2025-03-29,H005,summer,no,33.95,0.917,0.488,0.322,0.829,0.223,0.197,0.417,0.382,10.883
2025-03-30,H001,summer,no,29.93,0.446,0.506,0.272,0.668,0.116,0.29,0.49,0.384,8.055
2025-03-31,H004,summer,no,30.11,0.558,0.584,0.183,0.654,0.092,0.261,0.402,0.319,7.69
2025-04-01,H001,summer,no,33.15,1.062,0.439,0.29,0.89,0.271,0.23,0.439,0.462,11.166
2025-04-02,H005,summer,no,29.31,0.548,0.626,0.323,0.682,0.166,0.159,0.276,0.485,8.8
2025-04-03,H001,summer,no,31.67,0.848,0.587,0.347,0.84,0.168,0.232,0.268,0.343,9.912
2025-04-04,H005,summer,no,30.95,0.9,0.604,0.286,0.835,0.235,0.105,0.274,0.375,9.82
2025-04-05,H004,summer,no,31.63,0.727,0.583,0.147,0.792,0.127,0.156,0.25,0.305,8.607
2025-04-06,H003,summer,no,29.33,0.539,0.54,0.192,0.623,0.143,0.3,0.262,0.413,7.858
2025-04-07,H002,summer,no,27.82,0.377,0.486,0.444,0.686,0.204,0.291,0.31,0.231,7.398
2025-04-08,H002,summer,no,26.85,0.173,0.542,0.224,0.601,0.057,0.231,0.213,0.53,5.431
2025-04-09,H003,summer,no,28.77,0.473,0.491,0.4,0.849,0.198,0.065,0.14,0.464,7.491
2025-04-10,H005,summer,no,30.08,0.507,0.579,0.235,0.718,0.12,0.115,0.279,0.23,7.867
2025-04-11,H005,summer,no,30.41,0.789,0.598,0.287,0.762,0.248,0.152,0.195,0.271,9.103
2025-04-12,H003,summer,no,34.87,1.18,0.639,0.344,0.908,0.224,0.188,0.203,0.392,11.405
2025-04-13,H002,summer,no,33.21,1.189,0.572,0.243,0.811,0.213,0.112,0.239,0.316,12.148
2025-04-14,H003,summer,no,29.08,0.507,0.605,0.411,0.632,0.051,0.183,0.22,0.404,8.176
2025-04-15,H005,summer,no,31.7,0.919,0.532,0.305,0.781,0.172,0.324,0.339,0.314,10.188
2025-04-16,H003,summer,no,30.19,0.644,0.521,0.332,0.739,0.086,0.228,0.237,0.502,8.848
2025-04-17,H005,summer,no,30.43,0.676,0.578,0.281,0.8,0.177,0.215,0.343,0.351,8.681
2025-04-18,H001,summer,no,31.37,0.75,0.527,0.346,0.77,0.0,0.129,0.266,0.592,9.137
2025-04-19,H003,summer,no,32.24,0.914,0.566,0.411,0.743,0.057,0.085,0.243,0.41,9.808
2025-04-20,H001,summer,no,30.32,0.691,0.486,0.291,0.677,0.275,0.114,0.263,0.215,8.224
2025-04-21,H004,summer,no,33.13,0.953,0.497,0.421,0.709,0.21,0.082,0.147,0.559,10.805
2025-04-22,H004,summer,no,28.72,0.455,0.588,0.257,0.772,0.152,0.205,0.277,0.46,7.088
2025-04-23,H002,summer,no,31.01,0.703,0.603,0.353,0.687,0.107,0.227,0.318,0.388,8.903
2025-04-24,H004,summer,no,36.2,1.583,0.491,0.334,1.015,0.093,0.132,0.329,0.415,13.439
2025-04-25,H005,summer,no,31.45,0.799,0.59,0.225,0.77,0.196,0.21,0.142,0.231,9.083
2025-04-26,H003,summer,no,33.87,1.232,0.518,0.315,0.869,0.153,0.303,0.128,0.17,11.48
2025-04-27,H003,summer,no,31.18,0.757,0.551,0.301,0.728,0.304,0.337,0.207,0.346,9.515
2025-04-28,H001,summer,no,32.16,0.916,0.635,0.24,0.713,0.165,0.254,0.361,0.488,10.139
2025-04-29,H001,summer,no,30.89,0.63,0.598,0.325,0.648,0.185,0.188,0.268,0.39,8.507
2025-04-30,H003,summer,no,30.66,0.672,0.598,0.31,0.855,0.069,0.252,0.188,0.521,8.703
2025-05-01,H003,summer,no,28.24,0.421,0.665,0.295,0.629,0.151,0.295,0.134,0.482,7.273
2025-05-02,H004,summer,no,30.65,0.834,0.508,0.295,0.806,0.194,0.059,0.195,0.352,8.647
2025-05-03,H005,summer,no,28.09,0.404,0.491,0.294,0.724,0.15,0.304,0.19,0.468,8.234
2025-05-04,H001,summer,no,31.13,0.876,0.507,0.274,0.702,0.141,0.162,0.325,0.502,10.104
2025-05-05,H001,summer,no,31.96,0.922,0.535,0.31,0.802,0.206,0.163,0.331,0.342,10.003
2025-05-06,H003,summer,no,30.53,0.821,0.409,0.255,0.715,0.301,0.175,0.166,0.329,8.766
2025-05-07,H002,summer,no,29.22,0.523,0.538,0.486,0.566,0.192,0.222,0.31,0.364,7.541
2025-05-08,H004,summer,no,30.7,0.904,0.517,0.201,0.703,0.272,0.122,0.302,0.109,9.648
2025-05-09,H002,summer,no,29.18,0.483,0.597,0.259,0.704,0.23,0.18,0.156,0.378,7.416
2025-05-10,H003,summer,no,31.67,0.772,0.571,0.265,0.717,0.267,0.237,0.243,0.422,9.765
2025-05-11,H003,summer,no,26.13,0.045,0.514,0.443,0.509,0.131,0.215,0.277,0.364,5.089
